ID_Vereador;Texto;DataEncerramento;Tipo_Ação
5;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O EVENTO CARNAVAL DE RUA DE PERUS, A SER REALIZADO ANUALMEN- TE NA TERCA-FEIRA DE CARNAVAL, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;16/02/2012;Projeto
5;Criou o projeto de ementa que: ''INSTITUI O DIA DE PARAISOPOLIS NO AMBITO DO MUNICIPIO DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;16/02/2012;Projeto
29;"Criou o projeto de ementa que: ''ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007 PARA INCLUIR A ""VIRADA GASTRONOMICA PAULISTANA"", A SER REALIZADA ANUALMENTE NO MES DE MARCO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";16/02/2012;Projeto
45;Criou o projeto de ementa que: ''ACRESCENTA INCISO NO ART. 7º DA LEI 14.485, DE 19 DE JULHO DE 2007, QUE CONSOLIDOU A LEGISLACAO MUNICIPAL REFERENTE A DATAS COMEMORATIVAS, EVENTOS E FERIADOS DO MUNICIPIO DE SAO PAULO, PARA INCLUIR NO CALENDARIO A SEMANA JUNTOS CONTRA O BULLYING, A SER REALIZADA, ANUALMENTE NA QUARTA SEMANA DE SETEMBRO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;16/02/2012;Projeto
127;Criou o projeto de ementa que: ''ACRESCENTA INCISO NO ART. 7º DA LEI 14.485, DE 19 DE JULHO DE 2007, QUE CONSOLIDOU A LEGISLACAO MUNICIPAL REFERENTE A DATAS COMEMORATIVAS, EVENTOS E FERIADOS DO MUNICIPIO DE SAO PAULO, PARA INCLUIR NO CALENDARIO A SEMANA JUNTOS CONTRA O BULLYING, A SER REALIZADA, ANUALMENTE NA QUARTA SEMANA DE SETEMBRO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;16/02/2012;Projeto
37;"Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA CRIAR O ""DIA DO CIRCULO DE ORACAO"", A SER COMEMORADO ANUALMENTE NO DIA 06 DE MARCO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";16/02/2012;Projeto
119;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485 DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDARIO OFICIAL DO MUNICIPIO DA CIDADE DE SAO PAULO, O PAGODE DA 27, A SER REALIZADO ANUALMENTE NO ULTIMO DOMINGO DE AGOSTO, E DA OUTRAS PROVIDEENCIAS.'' que foi encerrado, pois foi promulgado.;16/02/2012;Projeto
4;"Criou o projeto de ementa que: ''DENOMINA ""PRACA CICERO CRUZ LANDIM"", A INOMINADA PRACA LOCALIZADA ENTRE AS RUAS CANDIDO GOMIDE E A RUA JOAO DA SILVA, NO ITAIM PAULISTA, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";23/02/2012;Projeto
19;Criou o projeto de ementa que: ''DENOMINA PRACA LUDOVICO PIAZZA O LOGRADOURO INOMINADO DELIMITADO PELAS VIAS DE CIRCULACAO: RUA WANDENKOLK E RUA DA MOOCA - SUBPREFEITURA DA MOOCA, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;23/02/2012;Projeto
38;Criou o projeto de ementa que: ''INTRODUZ ALTERACAO NO O 3º DO ARTIGO 91 DA LEI 11.434, DE 12 DE NOVEMBRO DE 1993. (REF. A REMUNERACAO DE CARGO DE SECRETARIO DE ESCOLA).'' que foi encerrado, por motivo de ilegalidade (art. 79 reg. int.).;27/02/2012;Projeto
50;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO, NO AMBITO DA CAMARA MUNICIPAL DE SA PAULO, DA FRENTE PARLAMENTAR RIO+20, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, por motivo de igual teor (art. 212 reg. int.).;28/02/2012;Projeto
113;"Criou o projeto de ementa que: ''CRIA O PREMIO ""HELEIETH SAFFIOTI"", E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";07/03/2012;Projeto
19;Criou o projeto de ementa que: ''DENOMINA TRAVESSA   ALZIRA  CARVALHO  NUNES O LOGRADOURO INOMINADO, DESTINADO A CIRCULACAO DE VEICULOS E PEDESTRES, SITUADO NA ALTURA DOS NUMEROS 57 E 59 DA RUA PIPERALES, BAIRRO/DISTRITO CANGAIBA, SUBPREFEITURA DA PENHA, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi retirado pelo autor.;12/03/2012;Projeto
19;Criou o projeto de ementa que: ''ALTERA O INCISO CXI, DO ARTIGO 7º, DA LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DO ENXADRISTA, A SER COMEMORADO, ANUALMENTE, EM 12 DE JUNHO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;16/03/2012;Projeto
19;Criou o projeto de ementa que: ''ALTERA O INCISO LXXXVII, DO ART. 7º, DA LEI 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DAS AUTO MOTO ESCOLAS E DOS CENTROS FORMADORES DE CONDUTORES - CFC'S EM GERAL, A SER COMEMORADO, ANUALMENTE, EM 15 DE MAIO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;30/03/2012;Projeto
27;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDARIO DE EVENTOS DA CIDADE DE SAO PAULO O DIA DA FEIRA DE SAUDE DA ASSOCIACAO COMERCIAL DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;30/03/2012;Projeto
37;Criou o projeto de ementa que: ''INSTITUI NO AMBITO DO MUNICIPIO DE SAO PAULO A SEMANA DE PREVENCAO E COMBATE A DEPRESSAO POS-PARTO, E AINDA DISPOE SOBRE AS DIRETRIZES DA CONSCIENTIZACAO QUANTO A PREVENCAO, DIAGNOSTICO E DO PROPRIO TRATAMENTO DA DEPRESSAO POS-PARTO NA REDE PUBLICA DE SAUDE DO MUNICIPIO DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;30/03/2012;Projeto
3;Criou o projeto de ementa que: ''INSTITUI A SEPARACAO DOS RESIDUOS RECICLAVEIS DESCARTADOS PELOS ORGAOS E ENTIDADES DA ADMINISTRACAO PUBLICA MUNICIPAL DIRETA E INDIRETA, E A SUA DESTINACAO AS COOPERATIVAS DOS CATADORES DE MATERIAIS RECICLAVEIS.'' que foi encerrado, pois foi retirado pelo autor.;30/03/2012;Projeto
133;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DO BAIRRO DE VILA GUILHERME A SER COMEMORADO ANUALMENTE NO DIA 12 DE SETEMBRO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;30/03/2012;Projeto
26;Criou o projeto de ementa que: ''DISPOE SOBRE DENOMINACAO DE LOGRADOURO PUBLICO SITUADO ENTRE A CONFLUENCIA DA PRACA MINISTRO CHEIKH PIERRE A. GENAYEL COM RUA DAS FIANDEIRAS E RUA CAETANO VELASCO, ATE A CONFLUENCIA DA AV. FARIA LIMA, HELIO PELEGRINO E PRACA DR, JULIO CONCEICAO NEVES, NO BAIRRO DA VILA OLIMPIA, NESTA CAPITAL. (FICA DENOMINADA RUA MICHEL MILAN)'' que foi encerrado, pois foi retirado pelo autor.;30/03/2012;Projeto
21;Criou o projeto de ementa que: ''ALTERA DENOMINACAO DA RUA VIRGILINA SALES PARA RUA NIAZI CHOHFI, SITUADA NO DISTRITO SE, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;02/04/2012;Projeto
5;Criou o projeto de ementa que: ''DENOMINA PRACA ANSELMO LANGHI, O LOGRADOURO PUBLICO INOMINADO EXISTENTE ENTRE OS NºS. 288 E 378 DA AVENIDA MARECHAL JUAREZ TAVORA - SUPERQUADRA MORUMBI.'' que foi encerrado, pois foi promulgado.;04/04/2012;Projeto
113;Criou o projeto de ementa que: ''DENOMINA TRAVESSA IZABEL FERREIRA RUFINO A TRAVESSA QUE SAI DA RUA JOSE NARCISO DE MENEZES, SITUADA NO BAIRRO DE SAPOPEMBA, SUBPREFEITURA DE SAPOPEMBA/VILA PRUDENTE, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;04/04/2012;Projeto
9;Criou o projeto de ementa que: ''DISPOE SOBRE DENOMINACAO DE LOGRADOURO PUBLICO, E DA OUTRAS PROVIDENCIAS. (DENOMINA-SE VIELA ANTONIO CARLOS DONIQUE, CONHECIDA COMO VIELA COHAB ADVENTISTA, LOCALIZADA ENTRE A TRAVESSA RAIZ DE CEDRO E AS RUAS LAPA DOS ESTEIOS E RUA MILTON GUMILL, CAPAO REDONDO, ZONA SUL).'' que foi encerrado, pois foi promulgado.;04/04/2012;Projeto
19;Criou o projeto de ementa que: ''DENOMINA PRACA JOAO AMARO NAZARETH, O LOGRADOURO INOMINADO, DELIMITADO PELAS VIAS DE CIRCULACAO: AVENIDA CAMPANELLA E RUA VALDOMIRO FONSECA, BAIRRO E DISTRITO DE ITAQUERA, SUBPREFEITURA DE ITAQUERA, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;04/04/2012;Projeto
38;Criou o projeto de ementa que: ''ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR A SEMANA MUNICIPAL DE ORIENTACAO VOCACIONAL, A SER REALIZADA, ANUALMENTE NA SEGUNDA SEMANA DE AGOSTO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi retirado pelo autor.;05/04/2012;Projeto
41;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR O DIA DO EVENTO SOCIAL CULTURAL DO IMIRIM A SER REALIZADO ANUALMENTE, NO SABADO ANTERIOR AO DA SEMANA DOS FESTEJOS DE CARNAVAL, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;09/04/2012;Projeto
39;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO SR. YOSHISHIGUE MIKAN, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
11;"Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SR. LEON CAKOFF, ""IN MEMORIAN"".'' que foi encerrado, pois foi promulgado.";11/04/2012;Projeto
3;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DO TITULO DE CIDADA PAULISTANA A JUVANDIA MOREIRA LEITE, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
37;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO DR. ERNST WOLFGANG HAMBURGUER.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
38;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO DR. ERNST WOLFGANG HAMBURGUER.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
39;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO SR. VANDERLAN CRAVO RAMOS, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
43;"Criou o projeto de ementa que: ''DISPOE SOBRE A ENTREGA DE ""TITULO DE CIDADAO PAULISTANO"" PARA O DR. EDUARDO BLANCO CARDOSO.'' que foi encerrado, pois foi promulgado.";11/04/2012;Projeto
112;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO PROF. DR. FABIO ROMEU DE CARVALHO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
29;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE HOMENAGEM EM FORMA DE HONRARIA SALVA DE PRATA, EM COMEMORACAO AOS 25 ANOS DA AMZOL - ASSOCIACAO DE MULHERES DA ZONA LESTE, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
11;Criou o projeto de ementa que: ''CONCEDE SALVA DE PRATA EM COMEMORACAO AOS 30 ANOS DO CONSERVATORIO MUSICAL SOUZA LIMA.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
50;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SR. KAZUAKI OBE, CONSUL GERAL DO JAPAO EM SAO PAULO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
53;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE HOMENAGEM EM FORMA DE HONRARIA SALVA DE PRATA, EM COMEMORACAO AOS 70 ANOS DO SINTETEL-SP - SINDICATO DOS TRABALHADORES EM EMPRESAS DE TELECOMUNICACOES E OPERADORES DE MESAS TELEFONICAS NO ESTADO DE SAO PAULO E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
4;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA A ASSOCIACAO DOS MORADORES E AMIGOS DA VILA GUILHERME E PELA COMEMORACAO AOS 100º ANIVERSARIO DO BAIRRO VILA GUILHERME.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
48;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA A ASSOCIACAO DOS MORADORES E AMIGOS DA VILA GUILHERME E PELA COMEMORACAO AOS 100º ANIVERSARIO DO BAIRRO VILA GUILHERME.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
119;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DO TITULO DE CIDADA PAULISTANA A JUVANDIA MOREIRA LEITE, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;11/04/2012;Projeto
20;Criou o projeto de ementa que: ''SUSTA OS EFEITOS, EM TODOS OS SEUS TERMOS, DO ARTIGO 4º DO DECRETO Nº 52.066, DE 30 DE DEZEMBRO DE 2010, E DA OUTRAS PROVIDENCIAS. (REF. RENOVACAO OU TRANSFERENCIA DE ALVARAS DE TAXISTAS AUTONOMOS).'' que foi encerrado, pois foi retirado pelo autor.;12/04/2012;Projeto
44;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FORUM SUPRAPARTIDARIO POR UMA SAO PAULO SAUDAVEL E SUSTENTAVEL.'' que foi encerrado, pois foi promulgado.;12/04/2012;Projeto
38;Criou o projeto de ementa que: ''DENOMINA PRACA PEDRINA GUEDES SILVA, O LOGRADOURO PUBLICO INOMINADO, LOCALIZADO NA CONFLUENCIA DAS RUAS PEDRO VIDAL E GUACHARAPOS - DISTRITO DE TUCURUVI.'' que foi encerrado, pois foi promulgado.;24/04/2012;Projeto
128;Criou o projeto de ementa que: ''INSTITUI, NO AMBITO DO MUNICIPIO DE SAO PAULO, O DIA MUNICIPAL DO HIPNOLOGO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;24/04/2012;Projeto
20;"Criou o projeto de ementa que: ''ALTERA O ART. 8º DA LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O ""SALAO INTERNACIONAL DE VEICULOS ANTIGOS"" NO CALENDARIO OFICIAL DE DATAS E EVENTOS DO MUNICIPIO DE SAO PAULO, A SE REALIZAR ANUALMENTE NOS MESES DE SETEMBRO, OUTUBRO E NOVEMBRO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";24/04/2012;Projeto
22;"Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO ""SENHOR AKEO UEHARA YOGUI"", E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";25/04/2012;Projeto
131;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DA SALVA DE PRATA A IGREJA MUNDIAL DO PODER DE DEUS, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
128;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE MEDALHA ANCHIETA E DIPLOMA DE GRATIDAO AO DESEMBARGADOR RICARDO CARDOZO DE MELLO TUCUNDUVA, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
29;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DO TITULO DE CIDADAO PAULISTANO E OUTORGA DA MEDALHA ANCHIETA E DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO AO SR. JOSE GRAZIANO DA SILVA.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
51;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA EM HOMENAGEM A ACSPMESP - ASSOCIACAO DOS CABOS E SOLDADOS DA POLICIA MILITAR DO ESTADO DE SAO PAULO.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
114;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO ARCEBISPO DOM DAMASKINOS MANSOUR.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
45;"Criou o projeto de ementa que: ''DISPOE SOBRE CONCESSAO DE HOMENAGEM EM FORMA DE HONRARIA SALVA DE PRATA EM COMEMORACAO AOS 20 ANOS DO CURSO ESTUDOS ABERTOS PARA A TERCEIRA IDADE DAS FACULDADES INTEGRADAS ""CAMPOS SALLES"", E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";25/04/2012;Projeto
26;"Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE ""TITULO DE CIDADA PAULISTANA"" A SRA. LIGEIA BENICIA DE ALMEIDA STIVANIN, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";25/04/2012;Projeto
41;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE TITULO DE CIDADAO PAULISTANO AO SENHOR ANTONIO MARTINS FERREIRA NETO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
34;Criou o projeto de ementa que: ''CONCEDE SALVA DE PRATA AO CONSERVATORIO MUSICAL ERNESTO NAZARETH.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
9;Criou o projeto de ementa que: ''DISPOE SOBRE A CONCESSAO DE HOMENAGEM EM FORMA DE HONRARIA SALVA DE PRATA, EM COMEMORACAO AOS 110 ANOS DO COLEGIO BATISTA  BRASILEIRO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
4;Criou o projeto de ementa que: ''CONCEDE AO SR. HIROSHI KONNO, O TITULO DE CIDADAO PAULISTANO'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
35;Criou o projeto de ementa que: ''CONCEDE TITULO DE CIDADAO PAULISTANO AO SR. NEYMAR DA SILVA SANTOS JUNIOR'' que foi encerrado, pois foi promulgado.;25/04/2012;Projeto
21;Criou o projeto de ementa que: ''OUTORGA A RODRIGO ALCAZAR FARO A MEDALHA ANCHIETA E O DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO, E DA OUTRASPROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;02/05/2012;Projeto
34;Criou o projeto de ementa que: ''CONCEDE SALVA DE PRATA A 12ª DELEGACIA DE POLICIA DA CAPITAL'' que foi encerrado, pois foi promulgado.;02/05/2012;Projeto
113;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADA PAULISTANA A SRA. ELEONORA MENICUCCI DE OLIVEIRA, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.;02/05/2012;Projeto
127;"Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE ""TITULO DE CIDADAO PAULISTANO"" AO SR. CARLOS WIZARD MARTINS, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";02/05/2012;Projeto
27;"Criou o projeto de ementa que: ''ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, PARA NELA INCLUIR O ""DIA DO TRABALHADOR DA FISCALIZACAO DO TRANSPORTE PUBLICO"", A SER COMEMORADO ANUALMENTE NO DIA 25 DE OUTUBRO, E DA OUTRAS PROVIDENCIAS.'' que foi encerrado, pois foi promulgado.";16/12/2012;Projeto
